Group,Status,Priority,Via,Created at,Updated at,Assigned at,Initially assigned at,Solved at,Resolution time,Satisfaction Score,Reopens,Replies,FRPTIMWBH,FRPTIM,FRSTIMWBH,FRSTIM,FRTIMWBH,RWTIM,RWTIMWBH,MTOC
Support,Closed,Low,Mail,2023-04-12 19:21:00,2023-06-04 06:02:00,2023-04-13 10:27:00.000000000,2023-04-13 10:27:00.000000000,2023-05-06 19:01:00.000000000,576.0,Offered,0,6,590.0,34540.0,17260.0,34540.0,17260.0,34541.0,17261.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-04-12 19:27:00,2023-05-11 06:10:00,2023-04-12 19:27:00.000000000,2023-04-12 19:27:00.000000000,2023-04-12 19:27:00.000000000,0.0,Offered,0,0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-04-12 19:28:00,2023-04-13 10:54:00,2023-04-13 09:54:00.000000000,2023-04-13 09:54:00.000000000,2023-04-13 10:54:00.000000000,15.0,Offered,0,1,205.0,926.0,206.0,926.0,206.0,925.0,205.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-04-12 19:47:00,2023-05-11 06:10:00,2023-04-12 19:47:00.000000000,2023-04-12 19:47:00.000000000,2023-04-12 19:47:00.000000000,0.0,Offered,0,0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-04-12 19:48:00,2023-04-13 16:17:00,2023-04-13 11:00:00.000000000,2023-04-13 11:00:00.000000000,2023-04-13 16:17:00.000000000,20.0,Offered,0,1,509.0,1229.0,509.0,1229.0,509.0,1228.0,508.0,Not Fill
Support,Closed,Low,OutBound,2023-04-12 19:55:00,2023-05-12 06:10:00,2023-04-12 19:55:00.000000000,2023-04-12 19:55:00.000000000,2023-04-13 20:25:00.000000000,25.0,Offered,0,1,272.0,1470.0,750.0,1470.0,750.0,1470.0,750.0,Claims
Reimbursement Claims,Hold,Low,Mail,2023-04-12 19:56:00,2023-04-14 18:53:00,2023-04-14 18:33:00.000000000,2023-04-13 10:27:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1,1376.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,2817.0,1377.0,Not Fill
Onboardings,Closed,Low,Closed Ticket,2023-04-12 19:58:00,2023-06-07 07:35:00,2023-04-13 14:42:00.000000000,2023-04-13 14:42:00.000000000,2023-05-11 11:31:00.000000000,688.0,Offered,0,0,1852.1139498432601,41254.0,20374.0,41254.0,20374.0,2700.0,1260.0,Not Fill
Reimbursement Claims,Hold,Low,OutBound,2023-04-12 20:06:00,2023-04-18 18:54:00,2023-04-12 20:06:00.000000000,2023-04-12 20:06:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,2,2364.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,8568.0,4248.0,Not Fill
Support,Closed,Low,Internal Communication,2023-04-12 20:16:00,2023-05-12 06:10:00,2023-04-13 10:25:00.000000000,2023-04-13 10:25:00.000000000,2023-04-13 10:46:00.000000000,15.0,Offered,0,1,133.0,870.0,150.0,870.0,150.0,869.0,149.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-04-12 20:34:00,2023-06-11 18:36:00,2023-05-16 10:17:00.000000000,2023-04-13 09:55:00.000000000,2023-05-22 17:46:00.000000000,957.0,Offered,0,9,938.0,57432.0,28632.0,57432.0,28632.0,57433.0,28453.0,Not Fill
Reimbursement Claims,Hold,Low,OutBound,2023-04-12 20:49:00,2023-04-14 09:58:00,2023-04-12 20:49:00.000000000,2023-04-12 20:49:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1,790.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,2230.0,790.0,Not Fill
Reimbursement Claims,Hold,Low,Mail,2023-04-12 20:52:00,2023-04-20 19:20:00,2023-04-13 11:01:00.000000000,2023-04-13 10:28:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,7,838.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,11429.0,5669.0,Not Fill
Endorsements,Pending,Low,OutBound,2023-04-12 21:14:00,2023-04-12 21:14:00,2023-04-12 21:14:00.000000000,2023-04-12 21:14:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,10444.736515923176,5260.608148739032,Not Fill
Support,Closed,Low,Mail,2023-04-12 21:51:00,2023-05-20 06:09:00,2023-04-13 10:29:00.000000000,2023-04-13 10:29:00.000000000,2023-04-21 16:45:00.000000000,211.0,Offered,0,4,127.0,12654.0,6225.0,12654.0,6225.0,12654.0,6226.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-04-12 21:57:00,2023-04-13 16:27:00,2023-04-13 11:00:00.000000000,2023-04-13 11:00:00.000000000,2023-04-13 16:27:00.000000000,19.0,Offered,0,1,445.0,1110.0,448.0,1110.0,448.0,1110.0,448.0,Not Fill
Support,Closed,Normal,OutBound,2023-04-12 22:09:00,2023-05-25 06:10:00,2023-04-13 11:39:00.000000000,2023-04-13 11:39:00.000000000,2023-04-26 15:54:00.000000000,330.0,5,0,5,1884.0,19786.0,9775.0,19786.0,9775.0,19785.0,9774.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-04-12 22:24:00,2023-05-16 06:09:00,2023-04-13 09:57:00.000000000,2023-04-13 09:57:00.000000000,2023-04-17 18:17:00.000000000,116.0,Offered,0,0,1852.1139498432601,6953.0,3438.0,6953.0,3438.0,6953.0,3438.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-04-12 22:57:00,2023-05-11 06:10:00,2023-04-12 22:57:00.000000000,2023-04-12 22:57:00.000000000,2023-04-12 22:57:00.000000000,0.0,Offered,0,0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Support,Closed,Low,Internal Communication,2023-04-12 22:59:00,2023-05-12 06:10:00,2023-04-13 10:25:00.000000000,2023-04-13 10:25:00.000000000,2023-04-13 10:52:00.000000000,12.0,Offered,0,1,113.0,714.0,113.0,714.0,113.0,714.0,113.0,Not Fill
Support,Closed,Low,Mail,2023-04-12 23:01:00,2023-05-16 06:09:00,2023-04-17 15:28:00.000000000,2023-04-13 11:49:00.000000000,2023-04-17 18:58:00.000000000,116.0,Offered,0,3,3448.0,6957.0,3479.0,6957.0,3479.0,6956.0,3478.0,Not Fill
Reimbursement Claims,Hold,Low,Mail,2023-04-12 23:37:00,2023-04-14 13:08:00,2023-04-13 11:02:00.000000000,2023-04-13 11:02:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,2,210.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,2251.0,968.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-04-13 00:00:00,2023-05-11 06:10:00,2023-04-13 00:00:00.000000000,2023-04-13 00:00:00.000000000,2023-04-13 00:00:00.000000000,0.0,Offered,0,0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Support,Closed,Low,Mail,2023-04-13 00:00:00,2023-05-16 06:09:00,2023-04-13 10:29:00.000000000,2023-04-13 10:29:00.000000000,2023-04-17 09:46:00.000000000,106.0,Offered,0,3,102.0,6346.0,2927.0,6346.0,2927.0,6346.0,2927.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-04-13 00:37:00,2023-05-11 06:10:00,2023-04-13 00:37:00.000000000,2023-04-13 00:37:00.000000000,2023-04-13 00:37:00.000000000,0.0,Offered,0,0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Support,Closed,Low,Mail,2023-04-13 01:35:00,2023-05-18 06:08:00,2023-04-13 10:29:00.000000000,2023-04-13 10:29:00.000000000,2023-04-19 09:28:00.000000000,152.0,Offered,0,2,151.0,9113.0,4348.0,9113.0,4348.0,9113.0,4348.0,Not Fill
Endorsements,Closed,Low,OutBound,2023-04-13 01:51:00,2023-05-11 06:10:00,2023-04-13 01:51:00.000000000,2023-04-13 01:51:00.000000000,2023-04-13 01:51:00.000000000,0.0,Offered,0,0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-17 06:11:00,2023-04-18 17:48:00.000000000,2023-04-18 17:48:00.000000000,2023-04-18 17:48:00.000000000,131.0,Offered,0,1,4129.0,7849.0,4129.0,7849.0,4129.0,7849.0,4129.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-06-07 07:35:00,2023-04-13 19:10:00.000000000,2023-04-13 19:10:00.000000000,2023-05-12 15:05:00.000000000,704.0,Offered,0,2,2880.0,42245.0,21246.0,42245.0,21246.0,5310.0,2880.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-20 06:09:00,2023-04-21 16:08:00.000000000,2023-04-21 16:08:00.000000000,2023-04-21 16:08:00.000000000,201.0,Offered,0,0,1852.1139498432601,12068.0,6189.0,12068.0,6189.0,12068.0,6189.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-15 06:00:00,2023-04-17 00:39:00.000000000,2023-04-17 00:39:00.000000000,2023-04-17 00:39:00.000000000,90.0,Offered,0,1,2880.0,5379.0,2880.0,5379.0,2880.0,5379.0,2880.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-04-17 14:10:00,2023-04-17 14:10:00.000000000,2023-04-17 14:10:00.000000000,2023-04-17 14:10:00.000000000,103.0,Offered,0,0,1852.1139498432601,6190.0,3190.0,6190.0,3190.0,6190.0,3190.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-24 06:09:00,2023-04-13 11:30:00.000000000,2023-04-13 11:30:00.000000000,2023-04-25 16:59:00.000000000,298.0,Offered,0,3,147.0,17880.0,9120.0,17880.0,9120.0,267.0,147.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-04-14 12:45:00,2023-04-14 12:45:00.000000000,2023-04-14 12:45:00.000000000,2023-04-14 12:45:00.000000000,30.0,Offered,0,0,1852.1139498432601,1785.0,945.0,1785.0,945.0,1785.0,945.0,Not Fill
Endorsements,Solved,Low,Mail,2023-04-13 07:00:00,2023-06-13 09:37:00,2023-04-21 16:39:00.000000000,2023-04-21 16:39:00.000000000,2023-06-13 09:37:00.000000000,1467.0,Offered,0,1,43957.0,87997.0,43957.0,87997.0,43957.0,87997.0,43958.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-06-07 07:35:00,2023-04-17 17:42:00.000000000,2023-04-17 17:42:00.000000000,2023-05-11 09:53:00.000000000,675.0,Offered,0,4,3403.0,40493.0,20213.0,40493.0,20213.0,7358.0,3639.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-04-17 12:18:00,2023-04-17 12:18:00.000000000,2023-04-17 12:18:00.000000000,2023-04-17 12:18:00.000000000,101.0,Offered,0,0,1852.1139498432601,6078.0,3079.0,6078.0,3079.0,6078.0,3079.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-15 06:00:00,2023-04-16 22:36:00.000000000,2023-04-16 22:36:00.000000000,2023-04-16 22:36:00.000000000,88.0,Offered,0,1,2880.0,5256.0,2880.0,5256.0,2880.0,5256.0,2880.0,Not Fill
Endorsements,Solved,Low,Mail,2023-04-13 07:00:00,2023-06-07 10:16:00,2023-04-26 15:58:00.000000000,2023-04-26 15:58:00.000000000,2023-06-07 10:16:00.000000000,1323.0,Offered,0,5,9783.0,79396.0,39676.0,79396.0,39676.0,19381.0,9902.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-04-15 20:04:00,2023-04-15 20:04:00.000000000,2023-04-15 20:04:00.000000000,2023-04-15 20:04:00.000000000,61.0,Offered,0,0,1852.1139498432601,3664.0,2104.0,3664.0,2104.0,3664.0,2104.0,Not Fill
Endorsements,Solved,Low,Mail,2023-04-13 07:00:00,2023-06-02 11:01:00,2023-04-13 13:10:00.000000000,2023-04-13 13:10:00.000000000,2023-06-02 11:01:00.000000000,1204.0,Offered,0,3,251.0,72241.0,36122.0,72241.0,36122.0,371.0,251.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-06-06 06:12:00,2023-04-13 17:53:00.000000000,2023-04-13 17:53:00.000000000,2023-05-08 12:18:00.000000000,605.0,Offered,0,1,534.0,36318.0,18199.0,36318.0,18199.0,654.0,534.0,Not Fill
Endorsements,Hold,Low,Mail,2023-04-13 07:00:00,2023-04-17 18:34:00,2023-04-17 18:34:00.000000000,2023-04-17 18:34:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1,3455.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,6455.0,3455.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-04-20 13:12:00,2023-04-20 13:12:00.000000000,2023-04-20 13:12:00.000000000,2023-04-20 13:12:00.000000000,174.0,Offered,0,0,1852.1139498432601,10452.0,5292.0,10452.0,5292.0,10452.0,5292.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-25 06:10:00,2023-04-26 15:19:00.000000000,2023-04-26 15:19:00.000000000,2023-04-26 15:19:00.000000000,320.0,Offered,0,0,1852.1139498432601,19220.0,9740.0,19220.0,9740.0,19220.0,9740.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-15 06:00:00,2023-04-16 22:32:00.000000000,2023-04-16 22:32:00.000000000,2023-04-16 22:32:00.000000000,88.0,Offered,0,1,2880.0,5252.0,2880.0,5252.0,2880.0,5252.0,2880.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-04-19 17:01:00,2023-04-19 17:01:00.000000000,2023-04-19 17:01:00.000000000,2023-04-19 17:01:00.000000000,154.0,Offered,0,0,1852.1139498432601,9241.0,4802.0,9241.0,4802.0,9241.0,4802.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-20 06:09:00,2023-04-21 16:09:00.000000000,2023-04-21 16:09:00.000000000,2023-04-21 16:09:00.000000000,201.0,Offered,0,0,1852.1139498432601,12069.0,6189.0,12069.0,6189.0,12069.0,6189.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-04-27 08:26:00,2023-04-14 11:57:00.000000000,2023-04-14 11:57:00.000000000,2023-04-27 08:26:00.000000000,337.0,Offered,0,0,1852.1139498432601,20246.0,10080.0,20246.0,10080.0,8829.0,4389.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-04-14 13:52:00,2023-04-14 13:52:00.000000000,2023-04-14 13:52:00.000000000,2023-04-14 13:52:00.000000000,31.0,Offered,0,0,1852.1139498432601,1852.0,1013.0,1852.0,1013.0,1852.0,1013.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-21 06:00:00,2023-04-22 23:12:00.000000000,2023-04-22 23:12:00.000000000,2023-04-22 23:12:00.000000000,232.0,Offered,0,1,7200.0,13932.0,7200.0,13932.0,7200.0,13932.0,7200.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-13 06:07:00,2023-04-13 11:31:00.000000000,2023-04-13 11:31:00.000000000,2023-04-14 12:20:00.000000000,29.0,Offered,0,1,920.0,1760.0,920.0,1760.0,920.0,1760.0,921.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-16 06:09:00,2023-04-17 18:43:00.000000000,2023-04-17 18:43:00.000000000,2023-04-17 18:43:00.000000000,108.0,Offered,0,1,3464.0,6463.0,3464.0,6463.0,3464.0,6463.0,3464.0,Not Fill
Endorsements,Pending,Low,Mail,2023-04-13 07:00:00,2023-04-17 21:46:00,2023-04-16 22:06:00.000000000,2023-04-16 22:06:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1,2880.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,5226.0,2880.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-12 06:10:00,2023-04-13 16:47:00.000000000,2023-04-13 16:47:00.000000000,2023-04-13 16:47:00.000000000,10.0,Offered,0,1,468.0,587.0,468.0,587.0,468.0,587.0,468.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-12 06:10:00,2023-04-13 13:15:00.000000000,2023-04-13 13:15:00.000000000,2023-04-13 13:17:00.000000000,6.0,Offered,0,2,255.0,377.0,258.0,377.0,258.0,378.0,258.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-04-28 10:26:00,2023-04-13 11:36:00.000000000,2023-04-13 11:36:00.000000000,2023-04-28 10:26:00.000000000,363.0,Offered,0,0,1852.1139498432601,21806.0,10887.0,21806.0,10887.0,21807.0,10887.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-31 10:56:00,2023-04-17 11:44:00.000000000,2023-04-17 11:44:00.000000000,2023-05-31 10:56:00.000000000,1156.0,Offered,0,0,1852.1139498432601,69356.0,34676.0,69356.0,34676.0,69356.0,34676.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-17 06:11:00,2023-04-13 13:06:00.000000000,2023-04-13 13:06:00.000000000,2023-04-18 15:31:00.000000000,129.0,Offered,0,2,246.0,7711.0,3992.0,7711.0,3992.0,366.0,246.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-31 06:09:00,2023-04-13 15:41:00.000000000,2023-04-13 15:41:00.000000000,2023-05-02 18:27:00.000000000,467.0,Offered,0,2,401.0,28047.0,14248.0,28047.0,14248.0,521.0,401.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-04-26 18:03:00,2023-04-24 18:57:00.000000000,2023-04-24 18:57:00.000000000,2023-04-26 18:03:00.000000000,323.0,Offered,0,1,8557.0,19384.0,9904.0,19384.0,9904.0,16597.0,8557.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-14 06:01:00,2023-04-15 18:33:00.000000000,2023-04-15 18:33:00.000000000,2023-04-15 18:33:00.000000000,60.0,Offered,0,1,2013.0,3573.0,2013.0,3573.0,2013.0,3573.0,2013.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-04-19 17:40:00,2023-04-19 17:40:00.000000000,2023-04-19 17:40:00.000000000,2023-04-19 17:40:00.000000000,155.0,Offered,0,0,1852.1139498432601,9280.0,4841.0,9280.0,4841.0,9280.0,4841.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-22 15:12:00,2023-04-17 00:58:00.000000000,2023-04-17 00:58:00.000000000,2023-05-22 15:12:00.000000000,944.0,Offered,0,0,1852.1139498432601,56652.0,28452.0,56652.0,28452.0,56651.0,28452.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-06-11 16:36:00,2023-04-17 00:56:00.000000000,2023-04-17 00:56:00.000000000,2023-05-22 16:12:00.000000000,945.0,Offered,0,5,3102.0,56712.0,28513.0,56712.0,28513.0,32151.0,16191.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-19 06:12:00,2023-04-13 17:04:00.000000000,2023-04-13 17:04:00.000000000,2023-04-20 10:44:00.000000000,172.0,Offered,0,2,485.0,10304.0,5144.0,10304.0,5144.0,604.0,485.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-15 06:00:00,2023-04-17 00:32:00.000000000,2023-04-17 00:32:00.000000000,2023-04-17 00:32:00.000000000,90.0,Offered,0,1,2880.0,5372.0,2880.0,5372.0,2880.0,5372.0,2880.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-04 15:38:00,2023-04-20 12:40:00.000000000,2023-04-20 12:40:00.000000000,2023-05-04 15:38:00.000000000,513.0,Offered,0,1,5261.0,30758.0,15519.0,30758.0,15519.0,30758.0,15519.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-15 06:00:00,2023-04-16 19:04:00.000000000,2023-04-16 19:04:00.000000000,2023-04-16 19:04:00.000000000,84.0,Offered,0,1,2764.0,5044.0,2764.0,5044.0,2764.0,5044.0,2764.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-27 06:08:00,2023-04-29 04:43:00.000000000,2023-04-29 04:43:00.000000000,2023-04-29 04:43:00.000000000,382.0,Offered,0,1,11520.0,22903.0,11520.0,22903.0,11520.0,22903.0,11520.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-31 06:09:00,2023-04-13 12:41:00.000000000,2023-04-13 12:41:00.000000000,2023-05-02 15:39:00.000000000,465.0,Offered,0,2,222.0,27879.0,14079.0,27879.0,14079.0,341.0,222.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-25 06:10:00,2023-04-26 15:19:00.000000000,2023-04-26 15:19:00.000000000,2023-04-26 15:19:00.000000000,320.0,Offered,0,0,1852.1139498432601,19219.0,9739.0,19219.0,9739.0,19219.0,9739.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-23 06:11:00,2023-04-24 10:53:00.000000000,2023-04-24 10:53:00.000000000,2023-04-24 10:53:00.000000000,268.0,Offered,0,1,8033.0,16073.0,8033.0,16073.0,8033.0,16073.0,8033.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-15 06:00:00,2023-04-13 12:42:00.000000000,2023-04-13 12:42:00.000000000,2023-04-16 17:51:00.000000000,83.0,Offered,0,2,222.0,4971.0,2691.0,4971.0,2691.0,342.0,222.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-12 06:10:00,2023-04-13 13:19:00.000000000,2023-04-13 13:19:00.000000000,2023-04-13 13:20:00.000000000,6.0,Offered,0,2,259.0,380.0,260.0,380.0,260.0,380.0,260.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-13 06:07:00,2023-04-14 11:10:00.000000000,2023-04-14 11:10:00.000000000,2023-04-14 11:10:00.000000000,28.0,Offered,0,1,851.0,1690.0,851.0,1690.0,851.0,1690.0,851.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-19 06:12:00,2023-04-13 16:58:00.000000000,2023-04-13 16:58:00.000000000,2023-04-20 12:19:00.000000000,173.0,Offered,0,2,478.0,10399.0,5239.0,10399.0,5239.0,598.0,478.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-15 06:00:00,2023-04-16 23:54:00.000000000,2023-04-16 23:54:00.000000000,2023-04-16 23:54:00.000000000,89.0,Offered,0,1,2880.0,5334.0,2880.0,5334.0,2880.0,5334.0,2880.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-20 06:09:00,2023-04-21 16:10:00.000000000,2023-04-21 16:10:00.000000000,2023-04-21 16:10:00.000000000,201.0,Offered,0,0,1852.1139498432601,12070.0,6190.0,12070.0,6190.0,12070.0,6190.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-15 06:00:00,2023-04-16 22:10:00.000000000,2023-04-16 22:10:00.000000000,2023-04-16 22:10:00.000000000,87.0,Offered,0,2,2880.0,5230.0,2880.0,5230.0,2880.0,5230.0,2880.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-06-09 13:06:00,2023-04-14 11:57:00.000000000,2023-04-14 11:57:00.000000000,2023-06-09 13:06:00.000000000,1374.0,Offered,0,0,1852.1139498432601,82446.0,41286.0,82446.0,41286.0,8829.0,4389.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-04-15 19:42:00,2023-04-15 19:42:00.000000000,2023-04-15 19:42:00.000000000,2023-04-15 19:42:00.000000000,61.0,Offered,0,0,1852.1139498432601,3642.0,2083.0,3642.0,2083.0,3642.0,2083.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-06-07 07:35:00,2023-04-26 17:34:00.000000000,2023-04-26 17:34:00.000000000,2023-05-12 11:51:00.000000000,701.0,Offered,0,3,9875.0,42051.0,21051.0,42051.0,21051.0,19354.0,9875.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-06-07 16:36:00,2023-04-13 13:08:00.000000000,2023-04-13 13:08:00.000000000,2023-05-18 15:52:00.000000000,849.0,Offered,0,4,249.0,50932.0,25612.0,50932.0,25612.0,368.0,249.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-25 06:10:00,2023-04-19 18:01:00.000000000,2023-04-19 18:01:00.000000000,2023-04-26 14:41:00.000000000,320.0,Offered,0,2,4865.0,19181.0,9701.0,19181.0,9701.0,9305.0,4865.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-17 06:11:00,2023-04-13 19:24:00.000000000,2023-04-13 19:24:00.000000000,2023-04-18 22:44:00.000000000,136.0,Offered,0,2,625.0,8144.0,4320.0,8144.0,4320.0,744.0,625.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-21 06:00:00,2023-04-22 21:39:00.000000000,2023-04-22 21:39:00.000000000,2023-04-22 21:39:00.000000000,231.0,Offered,0,1,7200.0,13839.0,7200.0,13839.0,7200.0,13839.0,7200.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-13 06:07:00,2023-04-13 12:04:00.000000000,2023-04-13 12:04:00.000000000,2023-04-14 13:00:00.000000000,30.0,Offered,0,2,184.0,1800.0,960.0,1800.0,960.0,304.0,184.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-13 06:07:00,2023-04-13 12:07:00.000000000,2023-04-13 12:07:00.000000000,2023-04-14 12:51:00.000000000,30.0,Offered,0,2,187.0,1791.0,951.0,1791.0,951.0,307.0,187.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-05-22 06:00:00,2023-04-21 15:42:00.000000000,2023-04-21 15:42:00.000000000,2023-04-23 22:27:00.000000000,255.0,Offered,0,1,7920.0,15327.0,7920.0,15327.0,7920.0,15326.0,7920.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-13 07:00:00,2023-04-17 01:00:00,2023-04-17 01:00:00.000000000,2023-04-17 01:00:00.000000000,2023-04-17 01:00:00.000000000,90.0,Offered,0,0,1852.1139498432601,5400.0,2880.0,5400.0,2880.0,5400.0,2880.0,Not Fill
