Group,Status,Priority,Via,Created at,Updated at,Assigned at,Initially assigned at,Solved at,Resolution time,Satisfaction Score,Reopens,Replies,FRPTIMWBH,FRPTIM,FRSTIMWBH,FRSTIM,FRTIMWBH,RWTIM,RWTIMWBH,MTOC
Endorsements,Closed,Low,Mail,2023-04-12 07:01:00,2023-05-20 06:10:00,2023-04-12 10:55:00.000000000,2023-04-12 10:55:00.000000000,2023-04-21 18:12:00.000000000,227.0,Offered,0,1.0,4363.28487460815,13630.0,7032.0,13630.0,7032.0,13631.0,7033.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:01:00,2023-05-26 06:09:00,2023-04-20 10:56:00.000000000,2023-04-20 10:56:00.000000000,2023-04-27 09:19:00.000000000,362.0,Offered,0,2.0,4363.28487460815,21738.0,10819.0,21738.0,10819.0,11755.0,5876.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:01:00,2023-05-13 06:07:00,2023-04-14 11:00:00.000000000,2023-04-14 11:00:00.000000000,2023-04-14 11:00:00.000000000,52.0,Offered,0,1.0,1560.0,3118.0,1560.0,3118.0,1560.0,3118.0,1560.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-04-18 17:18:00,2023-04-18 17:18:00.000000000,2023-04-18 17:18:00.000000000,2023-04-18 17:18:00.000000000,154.0,Offered,0,0.0,1852.1139498432601,9257.0,4819.0,9257.0,4819.0,9257.0,4819.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-05-17 06:11:00,2023-04-13 01:18:00.000000000,2023-04-13 01:18:00.000000000,2023-04-18 22:10:00.000000000,159.0,Offered,0,2.0,720.0,9549.0,5040.0,9549.0,5040.0,1096.0,720.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-04-16 20:13:00,2023-04-16 20:13:00.000000000,2023-04-16 20:13:00.000000000,2023-04-16 20:13:00.000000000,109.0,Offered,0,0.0,1852.1139498432601,6552.0,3554.0,6552.0,3554.0,6552.0,3554.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-04-14 12:45:00,2023-04-14 12:45:00.000000000,2023-04-14 12:45:00.000000000,2023-04-14 12:45:00.000000000,54.0,Offered,0,0.0,1852.1139498432601,3223.0,1665.0,3223.0,1665.0,3223.0,1665.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-05-15 06:00:00,2023-04-16 19:50:00.000000000,2023-04-16 19:50:00.000000000,2023-04-16 19:50:00.000000000,109.0,Offered,0,1.0,3531.0,6529.0,3531.0,6529.0,3531.0,6529.0,3531.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-05-25 06:10:00,2023-04-26 12:51:00.000000000,2023-04-26 12:51:00.000000000,2023-04-26 12:51:00.000000000,342.0,Offered,0,0.0,1852.1139498432601,20509.0,10311.0,20509.0,10311.0,20509.0,10311.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-05-15 06:00:00,2023-04-12 13:19:00.000000000,2023-04-12 13:19:00.000000000,2023-04-16 18:00:00.000000000,107.0,Offered,0,2.0,259.0,6418.0,3421.0,6418.0,3421.0,377.0,259.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-04-13 13:10:00,2023-04-13 13:10:00.000000000,2023-04-13 13:10:00.000000000,2023-04-13 13:10:00.000000000,30.0,Offered,0,0.0,1852.1139498432601,1808.0,970.0,1808.0,970.0,1808.0,970.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-05-13 06:07:00,2023-04-14 12:23:00.000000000,2023-04-14 12:23:00.000000000,2023-04-14 12:23:00.000000000,53.0,Offered,0,2.0,1643.0,3201.0,1644.0,3201.0,1644.0,3201.0,1643.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-05-26 06:09:00,2023-04-12 12:06:00.000000000,2023-04-12 12:06:00.000000000,2023-04-27 12:29:00.000000000,365.0,Offered,0,3.0,186.0,21927.0,11010.0,21927.0,11010.0,304.0,186.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-05-21 06:00:00,2023-04-22 23:08:00.000000000,2023-04-22 23:08:00.000000000,2023-04-22 23:08:00.000000000,256.0,Offered,0,1.0,4363.28487460815,15366.0,7920.0,15366.0,7920.0,15366.0,7920.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-05-26 06:09:00,2023-04-12 18:45:00.000000000,2023-04-12 16:51:00.000000000,2023-04-27 11:41:00.000000000,365.0,Offered,0,2.0,1299.0,21879.0,10961.0,21879.0,10961.0,2136.0,1299.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-04-13 15:00:00,2023-04-13 15:00:00.000000000,2023-04-13 15:00:00.000000000,2023-04-13 15:00:00.000000000,32.0,Offered,0,0.0,1852.1139498432601,1918.0,1081.0,1918.0,1081.0,1918.0,1081.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-05-20 06:09:00,2023-04-21 19:59:00.000000000,2023-04-21 19:59:00.000000000,2023-04-21 19:59:00.000000000,229.0,Offered,0,1.0,4363.28487460815,13737.0,7139.0,13737.0,7139.0,13737.0,7139.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-04-12 17:27:00,2023-04-12 15:15:00.000000000,2023-04-12 15:15:00.000000000,2023-04-12 15:15:00.000000000,8.0,Offered,0,0.0,1852.1139498432601,493.0,375.0,493.0,375.0,493.0,375.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-05-13 06:07:00,2023-04-14 15:20:00.000000000,2023-04-14 15:20:00.000000000,2023-04-14 15:20:00.000000000,56.0,Offered,0,1.0,1820.0,3378.0,1820.0,3378.0,1820.0,3378.0,1820.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-05-15 06:00:00,2023-04-16 19:15:00.000000000,2023-04-16 19:15:00.000000000,2023-04-16 19:15:00.000000000,108.0,Offered,0,1.0,3495.0,6493.0,3495.0,6493.0,3495.0,6493.0,3495.0,Not Fill
Endorsements,Closed,Low,Mail,2023-04-12 07:02:00,2023-06-06 06:12:00,2023-04-12 16:51:00.000000000,2023-04-12 16:51:00.000000000,2023-05-08 13:07:00.000000000,514.5,Offered,0,3.0,484.0,24874.0,12791.5,30808.5,15526.0,601.0,484.0,Not Fill
Support,Closed,Low,Internal Communication,2023-04-12 08:40:00,2023-05-11 06:08:00,2023-04-12 08:44:00.000000000,2023-04-12 08:44:00.000000000,2023-04-12 10:02:00.000000000,1.0,Offered,0,2.0,0.0,82.0,62.0,82.0,62.0,82.0,62.0,Not Fill
Support,Closed,Low,Mail,2023-04-12 08:45:00,2023-05-12 06:10:00,2023-04-12 08:48:00.000000000,2023-04-12 08:48:00.000000000,2023-04-13 10:37:00.000000000,26.0,Offered,0,3.0,106.0,1552.0,817.0,1552.0,817.0,1553.0,817.0,Claims
Reimbursement Claims,Closed,Low,Mail,2023-04-12 08:58:00,2023-04-12 17:27:00,2023-04-12 15:41:00.000000000,2023-04-12 15:41:00.000000000,2023-04-12 15:41:00.000000000,7.0,Offered,0,0.0,1852.1139498432601,403.0,402.0,403.0,402.0,403.0,402.0,Not Fill
Support,Closed,Urgent,Internal Communication,2023-04-12 09:17:00,2023-06-17 17:35:00,2023-05-09 15:06:00.000000000,2023-04-12 10:52:00.000000000,2023-05-28 17:10:00.000000000,514.5,Offered,0,6.0,1793.0,24874.0,12791.5,30808.5,15526.0,28951.5,14738.5,Not Fill
Reimbursement Claims,Open,Low,Mail,2023-04-12 09:39:00,2023-06-19 06:45:00,2023-04-12 15:42:00.000000000,2023-04-12 15:42:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,6.0,870.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,28951.5,14738.5,Not Fill
Onboardings,Closed,Low,Mail,2023-04-12 09:42:00,2023-06-01 06:08:00,2023-04-12 10:49:00.000000000,2023-04-12 10:49:00.000000000,2023-05-03 13:05:00.000000000,507.0,Offered,0,0.0,1852.1139498432601,24874.0,12791.5,30443.0,15323.0,7498.0,3898.0,Not Fill
Support,Closed,Low,Internal Communication,2023-04-12 09:43:00,2023-05-11 06:08:00,2023-04-12 10:44:00.000000000,2023-04-12 10:44:00.000000000,2023-04-12 12:16:00.000000000,3.0,Offered,0,2.0,6.0,153.0,153.0,153.0,153.0,153.0,153.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-04-12 10:17:00,2023-04-13 00:11:00,2023-04-12 15:51:00.000000000,2023-04-12 15:51:00.000000000,2023-04-13 00:11:00.000000000,14.0,Offered,0,0.0,1852.1139498432601,834.0,642.0,834.0,642.0,834.0,642.0,Not Fill
Support,Closed,Low,Mail,2023-04-12 10:21:00,2023-05-11 06:08:00,2023-04-12 10:45:00.000000000,2023-04-12 10:45:00.000000000,2023-04-12 13:07:00.000000000,3.0,Offered,0,1.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,Claims
Reimbursement Claims,Closed,Low,Mail,2023-04-12 10:22:00,2023-06-15 16:37:00,2023-04-12 15:52:00.000000000,2023-04-12 15:52:00.000000000,2023-05-26 15:36:00.000000000,514.5,Offered,0,6.0,409.0,24874.0,12791.5,30808.5,15526.0,28951.5,14738.5,Not Fill
Support,Closed,Low,Internal Communication,2023-04-12 10:24:00,2023-05-11 06:08:00,2023-04-12 10:45:00.000000000,2023-04-12 10:45:00.000000000,2023-04-12 11:04:00.000000000,1.0,Offered,0,3.0,1.0,40.0,40.0,40.0,40.0,40.0,40.0,Is my treatment covered (IMTC)
Reimbursement Claims,Closed,Low,OutBound,2023-04-12 10:26:00,2023-06-01 06:08:00,2023-04-12 10:26:00.000000000,2023-04-12 10:26:00.000000000,2023-05-03 12:31:00.000000000,506.0,Offered,0,5.0,1436.0,24874.0,12791.5,30365.0,15245.0,28951.5,14738.5,Not Fill
Onboardings,Solved,Low,Mail,2023-04-12 10:27:00,2023-06-16 00:29:00,2023-04-12 11:14:00.000000000,2023-04-12 10:45:00.000000000,2023-06-16 00:29:00.000000000,514.5,Offered,0,1.0,339.0,24874.0,12791.5,30808.5,15526.0,28951.5,14738.5,Not Fill
Support,Closed,Urgent,Internal Communication,2023-04-12 10:34:00,2023-05-11 06:08:00,2023-04-12 10:52:00.000000000,2023-04-12 10:52:00.000000000,2023-04-12 20:57:00.000000000,10.0,5,0,1.0,624.0,624.0,624.0,624.0,624.0,624.0,624.0,Not Fill
Support,Closed,Low,Mail,2023-04-12 10:35:00,2023-05-16 06:09:00,2023-04-12 10:45:00.000000000,2023-04-12 10:45:00.000000000,2023-04-17 09:45:00.000000000,119.0,Offered,0,2.0,39.0,7150.0,3550.0,7150.0,3550.0,7150.0,3550.0,Not Fill
Support,Closed,Low,Internal Communication,2023-04-12 10:35:00,2023-05-11 06:08:00,2023-04-12 10:45:00.000000000,2023-04-12 10:45:00.000000000,2023-04-12 11:20:00.000000000,1.0,Offered,0,2.0,1.0,45.0,45.0,45.0,45.0,45.0,45.0,Not Fill
Support,Closed,Low,Internal Communication,2023-04-12 10:37:00,2023-05-11 06:08:00,2023-04-12 10:45:00.000000000,2023-04-12 10:45:00.000000000,2023-04-12 10:51:00.000000000,0.0,Offered,0,1.0,14.0,14.0,14.0,14.0,14.0,13.0,13.0,Is my treatment covered (IMTC)
Reimbursement Claims,Hold,Low,Mail,2023-04-12 10:39:00,2023-04-27 19:16:00,2023-04-12 15:53:00.000000000,2023-04-12 15:53:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,6.0,1023.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,22118.0,11319.0,Not Fill
Support,Closed,Low,Mail,2023-04-12 10:44:00,2023-05-13 06:07:00,2023-04-12 10:45:00.000000000,2023-04-12 10:45:00.000000000,2023-04-14 11:29:00.000000000,49.0,Offered,0,2.0,23.0,2925.0,1485.0,2925.0,1485.0,2925.0,1485.0,Claims
Reimbursement Claims,Closed,Low,Mail,2023-04-12 10:45:00,2023-04-12 17:27:00,2023-04-12 15:55:00.000000000,2023-04-12 15:55:00.000000000,2023-04-12 15:55:00.000000000,5.0,Offered,0,0.0,1852.1139498432601,310.0,310.0,310.0,310.0,310.0,310.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-04-12 10:46:00,2023-06-18 00:32:00,2023-04-12 15:55:00.000000000,2023-04-12 15:55:00.000000000,2023-05-28 23:48:00.000000000,514.5,Offered,0,6.0,3494.0,24874.0,12791.5,30808.5,15526.0,28951.5,14738.5,Not Fill
Support,Closed,Low,Internal Communication,2023-04-12 10:49:00,2023-05-11 06:08:00,2023-04-12 14:00:00.000000000,2023-04-12 14:00:00.000000000,2023-04-12 16:18:00.000000000,5.0,Offered,0,1.0,325.0,329.0,329.0,329.0,329.0,329.0,329.0,Not Fill
Support,Closed,Low,Internal Communication,2023-04-12 10:54:00,2023-05-11 06:08:00,2023-04-12 14:00:00.000000000,2023-04-12 14:00:00.000000000,2023-04-12 20:04:00.000000000,9.0,Offered,0,4.0,1.0,549.0,549.0,549.0,549.0,550.0,550.0,Not Fill
Reimbursement Claims,Hold,Low,Mail,2023-04-12 11:04:00,2023-04-14 07:57:00,2023-04-12 15:56:00.000000000,2023-04-12 15:56:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1.0,1316.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,2693.0,1316.0,Not Fill
Support,Closed,Low,Mail,2023-04-12 11:06:00,2023-05-19 06:12:00,2023-04-12 14:04:00.000000000,2023-04-12 14:04:00.000000000,2023-04-20 20:58:00.000000000,202.0,Offered,0,3.0,461.0,12111.0,6351.0,12111.0,6351.0,12111.0,6351.0,Is my treatment covered (IMTC)
Endorsements,Closed,Low,Mail,2023-04-12 11:09:00,2023-05-12 06:10:00,2023-04-12 19:50:00.000000000,2023-04-12 19:50:00.000000000,2023-04-13 11:51:00.000000000,25.0,Offered,0,1.0,763.0,1483.0,763.0,1483.0,763.0,1483.0,763.0,Not Fill
Onboardings,Closed,Low,Mail,2023-04-12 11:23:00,2023-06-07 06:10:00,2023-04-12 15:05:00.000000000,2023-04-12 15:05:00.000000000,2023-05-09 11:53:00.000000000,514.5,Offered,0,5.0,222.0,24874.0,12791.5,30808.5,15526.0,3029.0,1589.0,Not Fill
Support,Closed,Low,Mail,2023-04-12 11:24:00,2023-05-13 06:07:00,2023-04-12 14:03:00.000000000,2023-04-12 14:03:00.000000000,2023-04-14 18:50:00.000000000,55.0,Offered,0,1.0,253.0,3326.0,1886.0,3326.0,1886.0,3326.0,1886.0,HR Queries
Reimbursement Claims,Closed,Low,OutBound,2023-04-12 11:24:00,2023-05-11 06:11:00,2023-04-12 11:24:00.000000000,2023-04-12 11:24:00.000000000,2023-04-12 11:24:00.000000000,0.0,Offered,0,0.0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-04-12 11:24:00,2023-05-17 06:11:00,2023-04-12 15:57:00.000000000,2023-04-12 15:57:00.000000000,2023-04-18 17:20:00.000000000,150.0,Offered,0,0.0,1852.1139498432601,8995.0,4675.0,8995.0,4675.0,8996.0,4676.0,Not Fill
Onboardings,Closed,Low,Internal Communication,2023-04-12 11:35:00,2023-05-25 06:10:00,2023-04-26 14:39:00.000000000,2023-04-26 14:39:00.000000000,2023-04-26 14:39:00.000000000,339.0,Offered,0,1.0,1.0,20344.0,10264.0,20344.0,10264.0,20344.0,10264.0,Not Fill
Support,Closed,Low,Mail,2023-04-12 11:37:00,2023-05-13 06:07:00,2023-04-12 14:05:00.000000000,2023-04-12 14:05:00.000000000,2023-04-14 12:44:00.000000000,49.0,Offered,0,2.0,174.0,2947.0,1507.0,2947.0,1507.0,2947.0,1507.0,Is my treatment covered (IMTC)
Support,Closed,Low,Mail,2023-04-12 11:38:00,2023-05-11 06:11:00,2023-04-12 14:05:00.000000000,2023-04-12 14:05:00.000000000,2023-04-12 15:19:00.000000000,4.0,5,0,2.0,205.0,220.0,220.0,220.0,220.0,221.0,221.0,Is my treatment covered (IMTC)
Support,Closed,Low,Mail,2023-04-12 11:40:00,2023-05-13 06:07:00,2023-04-12 14:05:00.000000000,2023-04-12 14:05:00.000000000,2023-04-14 12:47:00.000000000,49.0,Offered,0,3.0,163.0,2947.0,1507.0,2947.0,1507.0,2946.0,1506.0,Is my treatment covered (IMTC)
Reimbursement Claims,Closed,Low,Mail,2023-04-12 11:45:00,2023-05-23 06:11:00,2023-04-12 15:59:00.000000000,2023-04-12 15:58:00.000000000,2023-04-24 10:10:00.000000000,286.0,Offered,0,2.0,3435.0,17185.0,8545.0,17185.0,8545.0,17185.0,8545.0,Not Fill
Support,Closed,Low,Mail,2023-04-12 11:46:00,2023-05-12 06:10:00,2023-04-12 14:06:00.000000000,2023-04-12 14:06:00.000000000,2023-04-13 13:32:00.000000000,26.0,Offered,0,3.0,217.0,1546.0,826.0,1546.0,826.0,1546.0,826.0,Claims
Support,Closed,Low,Mail,2023-04-12 11:48:00,2023-05-11 06:11:00,2023-04-12 14:06:00.000000000,2023-04-12 14:06:00.000000000,2023-04-12 15:28:00.000000000,4.0,5,0,2.0,217.0,221.0,221.0,221.0,221.0,221.0,221.0,Claims
Onboardings,Closed,Low,Mail,2023-04-12 11:49:00,2023-05-16 06:09:00,2023-04-13 14:44:00.000000000,2023-04-13 14:44:00.000000000,2023-04-17 15:18:00.000000000,123.0,Offered,0,0.0,1852.1139498432601,7409.0,3809.0,7409.0,3809.0,7408.0,3808.0,Not Fill
Reimbursement Claims,Hold,Low,Mail,2023-04-12 11:55:00,2023-04-13 15:55:00,2023-04-12 15:59:00.000000000,2023-04-12 15:59:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1.0,960.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,1680.0,960.0,Not Fill
Reimbursement Claims,Closed,Low,OutBound,2023-04-12 11:59:00,2023-05-11 06:11:00,2023-04-12 11:59:00.000000000,2023-04-12 11:59:00.000000000,2023-04-12 11:59:00.000000000,0.0,Offered,0,0.0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Reimbursement Claims,Hold,Low,Mail,2023-04-12 12:00:00,2023-04-14 08:27:00,2023-04-12 16:00:00.000000000,2023-04-12 16:00:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1.0,1260.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,2667.0,1260.0,Not Fill
Reimbursement Claims,Hold,Low,Mail,2023-04-12 12:02:00,2023-04-17 21:06:00,2023-04-12 18:18:00.000000000,2023-04-12 16:01:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1.0,941.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,7744.0,4138.0,Not Fill
Support,Closed,Low,Mail,2023-04-12 12:06:00,2023-05-13 06:07:00,2023-04-12 14:06:00.000000000,2023-04-12 14:06:00.000000000,2023-04-14 15:50:00.000000000,52.0,5,0,1.0,161.0,3103.0,1663.0,3103.0,1663.0,3104.0,1664.0,Is my treatment covered (IMTC)
Support,Closed,Low,Mail,2023-04-12 12:15:00,2023-05-13 06:07:00,2023-04-12 14:06:00.000000000,2023-04-12 14:06:00.000000000,2023-04-14 17:59:00.000000000,54.0,5,0,5.0,141.0,3224.0,1784.0,3224.0,1784.0,3222.0,1782.0,Others
Support,Closed,Low,Mail,2023-04-12 12:15:00,2023-05-16 06:09:00,2023-04-12 14:07:00.000000000,2023-04-12 14:07:00.000000000,2023-04-17 10:44:00.000000000,118.0,Offered,0,6.0,156.0,7108.0,3508.0,7108.0,3508.0,7108.0,3508.0,Is my treatment covered (IMTC)
Support,Closed,Urgent,Internal Communication,2023-04-12 12:23:00,2023-05-17 06:11:00,2023-04-12 12:38:00.000000000,2023-04-12 12:38:00.000000000,2023-04-18 16:54:00.000000000,149.0,Offered,0,3.0,602.0,8911.0,4591.0,8911.0,4591.0,1322.0,602.0,Not Fill
Reimbursement Claims,Closed,Low,OutBound,2023-04-12 12:24:00,2023-05-11 06:11:00,2023-04-12 12:24:00.000000000,2023-04-12 12:24:00.000000000,2023-04-12 12:24:00.000000000,0.0,Offered,0,0.0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Reimbursement Claims,Hold,Low,Closed Ticket,2023-04-12 12:25:00,2023-04-13 15:58:00,2023-04-12 16:02:00.000000000,2023-04-12 16:02:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1.0,933.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,1653.0,933.0,Not Fill
Support,Open,Low,Mail,2023-04-12 12:28:00,2023-04-12 20:38:00,2023-04-12 19:52:00.000000000,2023-04-12 19:52:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0.0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,443.0,443.0,Not Fill
Support,Open,Low,Mail,2023-04-12 12:29:00,2023-04-13 12:27:00,2023-04-12 19:53:00.000000000,2023-04-12 19:53:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,0.0,1852.1139498432601,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,444.0,444.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-04-12 12:32:00,2023-05-11 06:11:00,2023-04-12 16:03:00.000000000,2023-04-12 16:03:00.000000000,2023-04-13 00:02:00.000000000,12.0,Offered,0,0.0,1852.1139498432601,690.0,508.0,690.0,508.0,690.0,508.0,Not Fill
Reimbursement Claims,Hold,Low,Mail,2023-04-12 12:32:00,2023-06-18 22:06:00,2023-05-16 10:39:00.000000000,2023-04-12 16:03:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,6.0,1228.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,28951.5,14738.5,Not Fill
Reimbursement Claims,Hold,Low,OutBound,2023-04-12 12:35:00,2023-05-02 06:57:00,2023-04-12 12:35:00.000000000,2023-04-12 12:35:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1.0,4363.28487460815,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,28463.0,14185.0,Not Fill
Support,Closed,Low,Mail,2023-04-12 12:36:00,2023-05-12 06:10:00,2023-04-12 14:07:00.000000000,2023-04-12 14:07:00.000000000,2023-04-13 11:44:00.000000000,23.0,Offered,0,2.0,169.0,1388.0,668.0,1388.0,668.0,1387.0,667.0,Super Top-up (STU)
Support,Closed,Urgent,Internal Communication,2023-04-12 12:37:00,2023-05-14 06:01:00,2023-04-12 12:38:00.000000000,2023-04-12 12:38:00.000000000,2023-04-15 15:39:00.000000000,75.0,Offered,0,3.0,503.0,4502.0,2342.0,4502.0,2342.0,3262.0,1759.0,Not Fill
Endorsements,Solved,Low,Mail,2023-04-12 12:37:00,2023-05-30 12:07:00,2023-04-12 19:55:00.000000000,2023-04-12 19:55:00.000000000,2023-05-30 12:07:00.000000000,514.5,Offered,0,2.0,1397.0,24874.0,12791.5,30808.5,15526.0,2837.0,1397.0,Not Fill
Support,Closed,Low,Mail,2023-04-12 12:42:00,2023-05-13 06:07:00,2023-04-12 14:08:00.000000000,2023-04-12 14:08:00.000000000,2023-04-14 16:56:00.000000000,52.0,Offered,0,2.0,120.0,3135.0,1695.0,3135.0,1695.0,3135.0,1695.0,Not Fill
Support,Closed,Low,Mail,2023-04-12 12:43:00,2023-05-13 06:07:00,2023-04-12 14:08:00.000000000,2023-04-12 14:08:00.000000000,2023-04-14 16:58:00.000000000,52.0,Offered,0,2.0,124.0,3135.0,1695.0,3135.0,1695.0,3135.0,1695.0,Not Fill
Support,Closed,Low,Mail,2023-04-12 12:47:00,2023-05-17 06:11:00,2023-04-12 14:08:00.000000000,2023-04-12 14:08:00.000000000,2023-04-18 13:31:00.000000000,145.0,Offered,0,4.0,123.0,8684.0,4364.0,8684.0,4364.0,8684.0,4364.0,Not Fill
Support,Closed,Low,Internal Communication,2023-04-12 12:48:00,2023-05-12 06:10:00,2023-04-13 18:20:00.000000000,2023-04-12 14:00:00.000000000,2023-04-13 18:20:00.000000000,30.0,Offered,0,1.0,1052.0,1772.0,1052.0,1772.0,1052.0,1772.0,1052.0,Not Fill
Support,Closed,Low,Mail,2023-04-12 12:51:00,2023-05-16 06:09:00,2023-04-12 14:08:00.000000000,2023-04-12 14:08:00.000000000,2023-04-17 20:43:00.000000000,128.0,5,0,5.0,92.0,7672.0,4072.0,7672.0,4072.0,7673.0,4073.0,Is my treatment covered (IMTC)
Reimbursement Claims,Closed,Low,OutBound,2023-04-12 12:52:00,2023-05-11 06:11:00,2023-04-12 12:52:00.000000000,2023-04-12 12:52:00.000000000,2023-04-12 12:52:00.000000000,0.0,Offered,0,0.0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Reimbursement Claims,Closed,Low,OutBound,2023-04-12 13:01:00,2023-05-11 06:11:00,2023-04-12 13:01:00.000000000,2023-04-12 13:01:00.000000000,2023-04-12 13:01:00.000000000,0.0,Offered,0,0.0,1852.1139498432601,0.0,0.0,0.0,0.0,0.0,0.0,Not Fill
Onboardings,Pending,Low,Mail,2023-04-12 13:03:00,2023-04-26 09:53:00,2023-04-13 14:38:00.000000000,2023-04-13 14:38:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,4.0,750.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,14016.0,6816.0,Not Fill
Reimbursement Claims,Hold,Low,Mail,2023-04-12 13:08:00,2023-04-14 12:49:00,2023-04-12 16:04:00.000000000,2023-04-12 16:04:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,1.0,694.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,2861.0,1421.0,Not Fill
Reimbursement Claims,Closed,Low,Mail,2023-04-12 13:10:00,2023-05-13 06:07:00,2023-04-12 16:12:00.000000000,2023-04-12 16:12:00.000000000,2023-04-14 10:09:00.000000000,45.0,Offered,0,0.0,1852.1139498432601,2699.0,1259.0,2699.0,1259.0,2698.0,1258.0,Not Fill
Reimbursement Claims,Hold,Low,OutBound,2023-04-12 13:11:00,2023-04-17 18:51:00,2023-04-12 13:11:00.000000000,2023-04-12 13:11:00.000000000,2023-05-09 06:14:20.262773760,205.40257212374001,Offered,0,2.0,1143.0,10183.427076299797,5134.60175557056,12323.522002085505,6201.2645116440735,7540.0,3940.0,Not Fill
Support,Closed,Low,Mail,2023-04-12 13:17:00,2023-05-16 06:09:00,2023-04-12 14:08:00.000000000,2023-04-12 14:08:00.000000000,2023-04-17 14:50:00.000000000,122.0,Offered,0,2.0,1058.0,7293.0,3693.0,7293.0,3693.0,7293.0,3693.0,Claims
